Le latin, « lien des savans » (Comenius) ou quelle est la langue du cosmopolite dans l’Europe de la République des Lettres (XVIe-XVIIe siècle) ?;;"Fabien SIMON examine le fonctionnement de la « République des lettres » dans l’Europe des XVIe et XVIIe siècles : issus de ce milieu international et cosmopolite des lettrés européens, nombre de textes de cette époque, et les gravures qui les illustrent, se proposent « d’aider à surmonter la malédiction de Babel, en facilitant la rencontre entre étrangers », une rencontre jugée possible grâce au recours à une langue universelle, comprise de tous, alternative possible à la souhaitable mais impossible pratique de toutes les langues illustrée à travers le thème de la Pentecôte, mythe inverse de celui de Babel. C’est bien sûr le latin, vu comme « une synthèse entre les langues orientales et occidentales », langue morte en même temps que vivante, plutôt que l’hébreu, le grec ou d’autres langues indo-européennes comme le persan, le russe, l’allemand ou le français, qui apparaît, aux yeux du jésuite Pierre Besnier auteur en 1674 d’une « Réunion des langues », comme la seule véritable lingua franca à l’échelle de la République des lettres européenne. Une langue qu’il convient d’apprendre en se basant sur une pédagogie rénovée qui tient compte, comme le souligne en 1654 l’anglais Samuel. Hartlib, du « décalage entre le latin livresque, des grammaires, et celui de la pratique ». Ainsi étudié, le latin reste, comme le voulait déjà Amos Comenius dans sa « Porte des langues » de 1631, une clé d’accès à un « apprentissage universel, et plus particulièrement des langues érudites » ; cessant d’« être à l’usage d’une seule nation », la langue latine « est devenue celle de l’Europe entière : renfermée dans les écoles, elle est devenue le lien des savants et le moyen de communiquer la science». Pour faciliter encore l’apprentissage du latin au-delà des cercles érudits, et ce avec une très grande rapidité, le père Philippe Labbé, un autre jésuite, propose en 1663, à travers sa « Grammaire universelle des missions et du commerce » une langue nouvelle, sorte de « proto-esperanto… mélange de langues européennes, s’appuyant… sur un latin simplifié, mâtiné de français, et avec une grammaire réduite ». Dans le contexte de la polémique opposant les Jésuites aux Jansénistes, ces propositions du père Labbé visent, en remettant à l’honneur une pratique généralisée du latin et en dénonçant « les abus de la secte des hellénistes de Port-Royal », à favoriser l’expansion missionnaire et l’influence de Rome.";Pré-publication, Document de travail;199213067T;Fabien;Simon;;;;2015-11-01;Être citoyen du monde. Entre destruction et reconstruction du monde : les enfants de Babel XIVe-XXIe siècles;Ouvrage;https://hal-univ-diderot.archives-ouvertes.fr/hal-01291313;;hal-01291313;oai:HAL:hal-01291313v1;"latin;langues;XVIe siècle;XVIIe siècle;Humanities and Social Sciences/History, Philosophy and Sociology of Sciences"
L'Autre caucasien dans la littérature russe, de Pouchkine à Makanine;;"In the 20-30’s of the XIXth century Caucasus abundantly nourished the Russian literature and artistic imagination. As “New Parnassus” and “warm Siberia” - that is to say as a source of poetic creation and a space of relegation for an entire generation of writers (Pushkin, Lermontov, Bestuzhev, Griboedov…), as a mental construction and a colonial space, as a paradigm of romantic modernity and a place of ancient legends, Caucasus provoked a new reflection on civilization’s values and Russia’s historical future faced with the occidental and oriental cultures. The Russian literary discourse on Caucasus is clearly ambivalent; the formation of this discourse allowed to analyze the different functions of “the other space” from an aesthetic and ideological point of view. How does the Russian literature consider the colonized and “primitive” people? What are the dominant images? The representations of “Russian East” are part of complex identity strategies whose stakes are high and exceed a simple recognition of cultural differences.";Pré-publication, Document de travail;201019088J;Catherine;Géry;;;;2016-03-10;L'Altérité- Séminaire du musée du quai Branly;Evènement;https://hal-inalco.archives-ouvertes.fr/hal-01292878;;hal-01292878;oai:HAL:hal-01292878v1;"colonisation;littérature russe;Caucase;altérité;prisonnier;mythes;Humanities and Social Sciences/Literature"
Deixis, intersubjectivité et thématisation : la particule énonciative -to en russe contemporain;Dossier : deixis et énonciation;"L’article est consacré à la particule enclitique russe –to, qui est issue du démonstratif distal tot. L’objectif est triple :1) montrer que –to est une particule intersubjective opposant le point de vue exprimé dans l’énoncé à un point de vue concurrent présenté comme préexistant, bien que restant implicite. La variété des valeurs de la particule résulte de la variété des positions subjectives à partir desquelles ce point de vue implicite doit être reconstruit ;2) éclairer le mécanisme énonciatif qui a permis à l’adjectif démonstratif tot employé en postposition (position non canonique en russe) d’évoluer en particule énonciative invariable pouvant porter sur un terme appartenant à n’importe quelle partie du discours ;3) expliquer pourquoi –to est souvent employé comme thématiseur : l’opposition intersubjective marquée par la particule est le cadre énonciatif par rapport auquel doit être interprété l’ensemble de l’énoncé.";Pré-publication, Document de travail;201220426E;Christine;Bonnot;1244-5460;;;2015-01-01;Faits de langues;Collection;https://hal.archives-ouvertes.fr/hal-01287768;;hal-01287768;oai:HAL:hal-01287768v1;"deixis;particule intersubjective;thématisation;déterminants postposés;grammaticalisation;implicite;contraste;russe;implicit;postposed demonstrative determiners;grammaticalization;intersubjective particle;topicalization;contrast;Russian;Humanities and Social Sciences/Linguistics"
Mouvement et éducation dans le Nord russe;;In the process of integrating the Northern areas into the Russian world, both missionaries and Soviet activists have endeavoured to change the local population’s minds and worldview, in order to get it in compliance with the new world they were bringing. But the indigenous population was nomadic. This presented a considerable challenge to the enlighteners. How did they cope with it? Did they attempt to become “temporarily” nomads themselves or did they try to compel the people to change also their way of life? Were there differences in strategies between the Christian missionaries of the turn of the 19th and 20th centuries and the Soviet “cultural construction” activists? These are the questions this article attempts to find an answer to.;Pré-publication, Document de travail;201019088J;Eva;Toulouze;1406-0957;49;;2011-01-01;Folklore : Electronic Journal of Folklore;Collection;https://hal-inalco.archives-ouvertes.fr/hal-01276184;10.7592/FEJF2011.49.toulouze;hal-01276184;oai:HAL:hal-01276184v1;"Western Siberia;soviet activists;sedentarisation;Orthodox missionaries;cultural bases;education;enlightment;nomadic school;nomadism;Humanities and Social Sciences/Social Anthropology and ethnology;Humanities and Social Sciences/Religions;Humanities and Social Sciences/History"
PRESSURE BROADENING AND SHIFTING COEFFICIENTS AS TESTS OF H2(D2)-He POTENTIAL ENERGY SURFACES;;"We have calculated the helium-pressure broadening and shifting coefficients of the isotropic Raman Q(1) lines of the fundamental of H 2 and D 2. The quantum dynamical close coupling calculations were performed on five 3-dimensional PESs, namely: the pot3d potential of Bakr et al, 1 the so-called BMP PES, 2 the modified Muchnik and Russek PES, 3 the modified BMP PES, 1 and the Schaefer and Köhler PES. 4 The last one being the oldest one and obtained at the lowest-level of quantum chemical accuracy but has the advantage of covering interactions over a larger intramolecular interval. Moreover, the theoretical values it leads to 5,6,7 are in quite good agreement with experimental pressure broadening and shifting coeffients. 7,8,9,10 By decomposing the kinetic energy dependent pressure broadening cross-sections in an inelastic part and a dephasing one and by also looking at the isotropic contribution of the pressure shifting cross-sections allow us to bring to the fore the main differences that exist between the five PESs we have considered. The modBMP PES has been readily rejected because it is only a slight modification of the original BMP PES. The BMP and modMR PESs lead to thermally averaged values far from the experimental ones. The quantum chemical "" state of the art "" PES of Bakr et al provides shifting parameters in better agreement than the SK PES with experimental shifts but, the broadening parameters seem to be slightly more accurate with the SK PES. This last point should be confirmed by an accu-1";Pré-publication, Document de travail;200812287A;"Franck;P;R";"Thibault;Wcislo;Ciurylo";;;;2015-08-24;The 24th Colloquium on High Resolution Molecular Spectroscopy HRMS 2015;Evènement;https://hal.archives-ouvertes.fr/hal-01263187;;hal-01263187;oai:HAL:hal-01263187v1;Physics [physics]/Physics [physics]/Atomic and Molecular Clusters [physics.atm-clus]
KinoFabula. Essais sur la littérature et le cinéma russe;;<U+0421><U+043E><U+0431><U+0440><U+0430><U+043D><U+043D><U+044B><U+0435> <U+0432> <U+0441><U+0431><U+043E><U+0440><U+043D><U+0438><U+043A><U+0435> «KinoFabula» <U+0441><U+0442><U+0430><U+0442><U+044C><U+0438> <U+0440><U+0430><U+0441><U+0441><U+043C><U+0430><U+0442><U+0440><U+0438><U+0432><U+0430><U+044E><U+0442> <U+043E><U+0442><U+043D><U+043E><U+0448><U+0435><U+043D><U+0438><U+044F> <U+043A><U+0438><U+043D><U+0435><U+043C><U+0430><U+0442><U+043E><U+0433><U+0440><U+0430><U+0444><U+0438><U+0447><U+0435><U+0441><U+043A><U+0438><U+0445> <U+043E><U+0431><U+0440><U+0430><U+0437><U+043E><U+0432> <U+0441>  <U+0440><U+0430><U+0437><U+043D><U+044B><U+043C><U+0438> <U+0432><U+0438><U+0434><U+0430><U+043C><U+0438> <U+043B><U+0438><U+0442><U+0435><U+0440><U+0430><U+0442><U+0443><U+0440><U+043D><U+043E><U+0439> <U+0440><U+0435><U+0447><U+0438> – <U+0431><U+0430><U+0441><U+043D><U+0438>, <U+0441><U+043A><U+0430><U+0437><U+043A><U+0438>, <U+0441><U+043A><U+0430><U+0437><U+0430>, <U+043F><U+043E><U+044D><U+043C><U+044B>, <U+0441><U+0442><U+0438><U+0445><U+043E><U+0442><U+0432><U+043E><U+0440><U+0435><U+043D><U+0438><U+044F>, <U+0442><U+0435><U+0430><U+0442><U+0440><U+0430><U+043B><U+044C><U+043D><U+043E><U+0439> <U+043F><U+044C><U+0435><U+0441><U+044B>, <U+0440><U+0430><U+0441><U+0441><U+043A><U+0430><U+0437><U+0430>, <U+0440><U+043E><U+043C><U+0430><U+043D><U+0430>... <U+0438> <U+0430><U+043D><U+0430><U+043B><U+0438><U+0437><U+0438><U+0440><U+0443><U+044E><U+0442> <U+0441><U+0432><U+044F><U+0437><U+0438> <U+0438> <U+043F><U+0443><U+0442><U+0438> <U+0441><U+043E><U+043E><U+0431><U+0449><U+0435><U+043D><U+0438><U+044F>, <U+043A><U+043E><U+0442><U+043E><U+0440><U+044B><U+0435> <U+0441><U+043F><U+043E><U+0441><U+043E><U+0431><U+0441><U+0442><U+0432><U+0443><U+044E><U+0442>  <U+0434><U+0438><U+0430><U+043B><U+043E><U+0433><U+0443> <U+043C><U+0435><U+0436><U+0434><U+0443> <U+0440><U+0430><U+0437><U+043B><U+0438><U+0447><U+043D><U+044B><U+043C><U+0438> <U+043F><U+0440><U+043E><U+0438><U+0437><U+0432><U+0435><U+0434><U+0435><U+043D><U+0438><U+044F><U+043C><U+0438>, <U+0442><U+043E> <U+0435><U+0441><U+0442><U+044C> : 1) <U+043C><U+0435><U+0436><U+0436><U+0430><U+043D><U+0440><U+043E><U+0432><U+044B><U+0435> <U+043E><U+0442><U+043D><U+043E><U+0448><U+0435><U+043D><U+0438><U+044F> (<U+043D><U+0430><U+043F><U+0440><U+0438><U+043C><U+0435><U+0440>, <U+043F><U+043E><U+043D><U+044F><U+0442><U+0438><U+0435> <U+043E> «<U+043A><U+0438><U+043D><U+043E><U+0441><U+043A><U+0430><U+0437><U+0435>» <U+0438><U+043B><U+0438> <U+043E> «<U+043A><U+0438><U+043D><U+043E><U+0433><U+0440><U+0430><U+0444><U+0438><U+0447><U+0435><U+0441><U+043A><U+043E><U+0439> <U+043F><U+043E><U+044D><U+043C><U+0435>»), 2) <U+043E><U+0442><U+043D><U+043E><U+0448><U+0435><U+043D><U+0438><U+044F> <U+043C><U+0435><U+0436><U+0434><U+0443> <U+0432><U+0438><U+0437><U+0443><U+0430><U+043B><U+044C><U+043D><U+044B><U+043C><U+0438> <U+0438> <U+043F><U+0438><U+0441><U+044C><U+043C><U+0435><U+043D><U+043D><U+044B><U+043C><U+0438> <U+0444><U+043E><U+0440><U+043C><U+0430><U+043C><U+0438> <U+043A><U+0443><U+043B><U+044C><U+0442><U+0443><U+0440><U+044B> (<U+043C><U+0435><U+0436><U+043C><U+0435><U+0434><U+0438><U+0430><U+043B><U+044C><U+043D><U+044B><U+0435> <U+043E><U+0442><U+043D><U+043E><U+0448><U+0435><U+043D><U+0438><U+044F>) <U+0438> 3)  <U+0432><U+0440><U+0435><U+043C><U+0435><U+043D><U+043D><U+044B><U+0435> <U+043E><U+0442><U+043D><U+043E><U+0448><U+0435><U+043D><U+0438><U+044F>, <U+0432><U+043A><U+043B><U+0430><U+0434><U+044B><U+0432><U+0430><U+044E><U+0449><U+0438><U+0435> <U+0438><U+0441><U+0442><U+043E><U+0440><U+0438><U+0447><U+0435><U+0441><U+043A><U+043E><U+0435> <U+043F><U+0440><U+043E><U+0448><U+043B><U+043E><U+0435> <U+0432> <U+043D><U+0430><U+0441><U+0442><U+043E><U+044F><U+0449><U+0435><U+0435> <U+0432><U+044B><U+0441><U+043A><U+0430><U+0437><U+044B><U+0432><U+0430><U+043D><U+0438><U+044F>. <U+0412><U+0445><U+043E><U+0434><U+044F><U+0449><U+0438><U+0435> <U+0432> <U+043A><U+043E><U+043D><U+0442><U+0430><U+043A><U+0442> <U+043F><U+0440><U+043E><U+0438><U+0437><U+0432><U+0435><U+0434><U+0435><U+043D><U+0438><U+044F> <U+044F><U+0432><U+043B><U+044F><U+044E><U+0442><U+0441><U+044F> <U+0442><U+0435><U+043A><U+0441><U+0442><U+0443><U+0430><U+043B><U+044C><U+043D><U+044B><U+043C><U+0438> <U+0438><U+043B><U+0438> <U+0432><U+0438><U+0437><U+0443><U+0430><U+043B><U+044C><U+043D><U+044B><U+043C><U+0438> <U+043F><U+0435><U+0440><U+0435><U+0445><U+043E><U+0434><U+043D><U+044B><U+043C><U+0438> <U+043F><U+0440><U+043E><U+0441><U+0442><U+0440><U+0430><U+043D><U+0441><U+0442><U+0432><U+0430><U+043C><U+0438>, <U+043D><U+0435><U+0437><U+0430><U+043A><U+043E><U+043D><U+0447><U+0435><U+043D><U+043D><U+044B><U+043C><U+0438> <U+0438> <U+043D><U+0435><U+0437><U+0430><U+0432><U+0435><U+0440><U+0448><U+0438><U+043C><U+0438> <U+043F><U+0440><U+0435><U+0434><U+043C><U+0435><U+0442><U+0430><U+043C><U+0438>. <U+041D><U+043E> <U+044D><U+0442><U+0438> <U+043F><U+0440><U+0435><U+0434><U+043C><U+0435><U+0442><U+044B> <U+0441><U+0442><U+0440><U+0435><U+043C><U+044F><U+0442><U+0441><U+044F> <U+043A> <U+0437><U+0430><U+0432><U+0435><U+0440><U+0448><U+0435><U+043D><U+0438><U+0438>, <U+0442><U+0430><U+043A> <U+043A><U+0430><U+043A>, <U+043F><U+043E> <U+0441><U+043B><U+043E><U+0432><U+0430><U+043C> <U+0412><U+0430><U+043B><U+0442><U+0435><U+0440><U+0430> <U+0411><U+0435><U+043D><U+044C><U+044F><U+043C><U+0438><U+043D><U+0430>, <U+043F><U+0435><U+0440><U+0435><U+0432><U+043E><U+0434> «<U+0437><U+0430><U+0432><U+0435><U+0440><U+0448><U+0438><U+0442>» <U+043B><U+0438><U+0442><U+0435><U+0440><U+0430><U+0442><U+0443><U+0440><U+043D><U+044B><U+0439> <U+043E><U+0440><U+0438><U+0433><U+0438><U+043D><U+0430><U+043B> <U+0438> <U+043F><U+0440><U+043E><U+044F><U+0432><U+0438><U+0442> <U+0435><U+0433><U+043E> <U+044F><U+0437><U+044B><U+043A><U+043E><U+0432><U+044B><U+0435> <U+0438><U+043D><U+0442><U+0435><U+043D><U+0446><U+0438><U+0438>. <U+0423><U+0441><U+0442><U+0430><U+043D><U+0430><U+0432><U+043B><U+0438><U+0432><U+0430><U+044F><U+0441><U+044C> <U+0432> <U+0434><U+043E><U+043F><U+043E><U+043B><U+043D><U+0435><U+043D><U+0438><U+0435> <U+0434><U+0440><U+0443><U+0433> <U+043A> <U+0434><U+0440><U+0443><U+0433><U+0443>, <U+0438><U+0441><U+0442><U+043E><U+043B><U+043A><U+043E><U+0432><U+044B><U+0432><U+0430><U+044F><U+0441><U+044C> <U+0438> <U+043F><U+0435><U+0440><U+0435><U+0432><U+043E><U+0434><U+044F><U+0441><U+044C> <U+0434><U+0440><U+0443><U+0433> <U+0434><U+0440><U+0443><U+0433><U+0430>, <U+043B><U+0438><U+0442><U+0435><U+0440><U+0430><U+0442><U+0443><U+0440><U+043D><U+044B><U+0435> <U+0438> <U+0432><U+0438><U+0437><U+0443><U+0430><U+043B><U+044C><U+043D><U+044B><U+0435> <U+043F><U+0440><U+043E><U+0438><U+0437><U+0432><U+0435><U+0434><U+0435><U+043D><U+0438><U+044F> <U+043F><U+0440><U+0438><U+043D><U+0438><U+043C><U+0430><U+044E><U+0442> <U+0443><U+0447><U+0430><U+0441><U+0442><U+0438><U+0435> <U+0432> <U+0441><U+0430><U+043C><U+043E><U+043C> <U+0434><U+0432><U+0438><U+0436><U+0435><U+043D><U+0438><U+0438> <U+043A><U+0443><U+043B><U+044C><U+0442><U+0443><U+0440><U+044B>, <U+043A><U+043E><U+0442><U+043E><U+0440><U+0430><U+044F> <U+043F><U+043E><U+0441><U+0442><U+043E><U+044F><U+043D><U+043D><U+043E> <U+043A><U+043E><U+043C><U+043C><U+0435><U+043D><U+0442><U+0438><U+0440><U+0443><U+0435><U+0442> <U+0438> <U+043F><U+0435><U+0440><U+0435><U+043C><U+0435><U+0448><U+0438><U+0432><U+0430><U+0435><U+0442> <U+0441><U+0432><U+043E><U+0438> <U+0441><U+043E><U+0431><U+0441><U+0442><U+0432><U+0435><U+043D><U+043D><U+044B><U+0435> <U+0434><U+0430><U+043D><U+043D><U+044B><U+0435>.;Pré-publication, Document de travail;201019088J;Catherine;GÉRY;;;;2016-01-01;;;https://hal-inalco.archives-ouvertes.fr/hal-01321518;;hal-01321518;oai:HAL:hal-01321518v1;"Littérature russe;cinéma russe;cinéma européen;cinéma d’adaptation;classiques littéraires;intermédialité;transferts culturels;histoire;fiction;Humanities and Social Sciences/Literature;Humanities and Social Sciences/Art and art history"
La situation de la dramaturgie russe depuis 2000 et les débats sur le postdramatique;;"Etude de la situation de la dramaturgie russe depuis la perestroïka (refus de l'engagement politique et de l'élitisme, précarité) et présentation des débats houleux lors de la traduction en russe du livre de H.T.Lehmann, ""Le Théâtre postdramatique"", quatorze ans après sa parution à Francfort. Enfin, gros plan sur la position de l'audacieux et iconoclaste Konstantin Bogomolov qui, aujourd'hui à Moscou est un des metteurs en scène les plus engagés dans une nouvelle réflexion sur la place du théâtre dans la cité.";Pré-publication, Document de travail;201420766R;Marie-Christine;Autant-Mathieu;;;;2015-01-26;Vingt-cinq ans de littérature postsoviétique. Quelles évolutions?;Evènement;https://halshs.archives-ouvertes.fr/halshs-01312843;;halshs-01312843;oai:HAL:halshs-01312843v1;"teatr.doc.;Boris Youkhananov;Electroteatr Stanislavski;nouvelle dramaturgie russe;Centre Gogol de Moscou;H. T. Lehmann;théâtre postdramatique;Konstantin Bogolomov;dramaturgie postsoviétique;écriture dramatique;Humanities and Social Sciences/Musicology and performing arts"
Un poème de Li Bo, vu en chinois et français et entendu en chinois et russe;Extraits, Conférence de Li BO par Sergey Toroptsev - 4 décembre 2012 - (2)Français Zhongwen (<U+4E2D><U+6587>)  Russian (<U+0420><U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>);Sergey Toroptsev, philologue russe, spécialiste en littérature et en cinéma chinois, spécialiste des arts cinématographiques, Dr. d’État en sciences historiques, qui fut Directeur de recherche de l’Institut des études d’Extrême-Orient de l’Académie des Sciences de Russie, est Professeur honoraire et chercheur émérite de la Fédération de Russie de Russie. Membre étranger de la société chinoise d’études de l’œuvre de Li Bo (<U+4E2D><U+56FD><U+674E><U+767D><U+7814><U+7A76><U+4F1A>), Membre de la guilde russe « Maîtres de la traduction littéraire » et Lauréat d’un prix-récompense de la Chine « pour sa contribution à la promotion de la littérature chinoise », il a publié plus de 20 monographies en littérature et en arts de la Chine.Traducteur de littérature chinoise, Sergey Toroptsev a consacré les treize dernières années aux recherches biographiques et aux traductions de Li Bo pour aboutir à la publication de la première biographie complète établie hors de Chine pour le poète (500 poèmes ont été traduits et publiés dans le recueil Kitajskij poèt Zolotogo veka. Li Bo : 500 stixotvorenij, 2011) [en russe].Le 4 décembre 2012, il est venu spécialement à Paris pour donner une conférence dans le cadre des activités de l’axe scientifique expérimental « Langages artistiques, Asie-Occident » dirigé par Véronique Alexandre Journeau qui a confié à Rémi Mathieu, directeur de recherches au CNRS (qui prépare une anthologie de la poésie chinoise pour la collection « La Pléiade » chez Gallimard), d’être l’hôte de Sergey pour cet événement.;Pré-publication, Document de travail;200612808A;"Véronique;Sergey;Rémi;Valentina;Elisabeth";"Alexandre Journeau;Toroptsev;Mathieu;Chepiga;de Pablo";;;;2012-12-04;;;https://medihal.archives-ouvertes.fr/medihal-01320348;;medihal-01320348;oai:HAL:medihal-01320348v1;"Chinese literature;Li BO;Littérature chinoise;Humanities and Social Sciences/Literature;Humanities and Social Sciences/Linguistics"
L’expression conjointe de la Manière et de la Trajectoire du mouvement dans le verbe comme patron prédominant typologique en russe moderne;;;Pré-publication, Document de travail;200515225G;Tatiana;Iakovleva;;;;2010-12-03;« Fédération Universaux et typologie », Atelier sur la préfixation;Evènement;https://hal-univ-diderot.archives-ouvertes.fr/hal-01247776;;hal-01247776;oai:HAL:hal-01247776v1;"manière;Trajectoire;Mouvement;russe moderne;Humanities and Social Sciences/Linguistics"
Filmer la guerre. Les Soviétiques face à la Shoah, 1941-1946;;Aujourd’hui, 70 ans après l’ouverture des camps de Maidanek et d’Auschwitz, chacun a en mémoire les terribles images que les photographes en ont rapportées. Seuls les opérateurs de cinéma soviétiques ont pu tourner sur les lieux des plus importants massacres de civils qu’ait connus l’Europe dans son histoire – et ils n’ont pas attendu 1944 pour s’atteler à cette tâche. Après les défaites qui se sont succédé depuis l’invasion allemande du 22 juin 1941, l’Armée rouge cesse de reculer (fin 1941), et entame la reconquête du terrain perdu (1942 – 1943), puis la conquête des pays baltes, de la Pologne et des territoires allemands orientaux (1944 – 1945). Au fur et à mesure de cette avancée, marquée aussi par des échecs, se multiplient les découvertes macabres : elles surviennent plusieurs années après les crimes nazis, ou à peine quelques jours plus tard. Parmi les 27 millions de victimes de la « Grande Guerre patriotique » sur le territoire soviétique de 1945, on recense environ 3 millions de Juifs systématiquement assassinés en tant que tels – mais aussi tués au combat, exécutés car suspectés d’être résistants ou communistes, ou bien suppliciés comme prisonniers de guerre. Pourtant les dirigeants de l’URSS décident de présenter la souffrance du peuple soviétique sans distinction ethnique – d’où un silence presque total sur le crime spécifique perpétré contre les Juifs par les nazis, occulté par la masse des disparitions.Dès les premières révélations sur les exactions en 1941, les plus hautes autorités décident d’en fixer les traces sur papier et sur pellicule, et ce dans un triple objectif. D’une part, il s’agit de mobiliser soldats et population par le recours à un registre émotionnel : pitié et chagrin pour les siens, haine et vengeance envers l’ennemi allemand. D’autre part, l’entrée en guerre renverse les alliances en vigueur : il est nécessaire d’informer l’opinion internationale des épreuves traversées. En effet, l’URSS milite pour l’ouverture d’un deuxième front en Europe et surtout doit regagner sa place de leader mondial de l’antifascisme, une image que les deux années du pacte germano-soviétique ont largement entamée. Enfin, la collecte de preuves doit contribuer à instruire les procès des vainqueurs contre l’armée allemande (dès 1943 en URSS) et le pouvoir nazi (Nuremberg en 1945 – 1946).Si nulle autre nation antifasciste en état de produire des films n’a pu documenter la Shoah caméra au poing, les images de ce crime ne forment qu’une partie d’un projet plus vaste – et il est parfois malaisé de déterminer ce que nous montrent les bobines conservées dans les archives russes. ces centaines d’heures ont fourni le matériau des actualités filmées, documentaires et films de propagande projetés en URSS et à l’étranger de 1941 à 1946. Il s’agit ici d’explorer ces inestimables preuves en images, de tenter d’en comprendre les différents usages, de chercher à saisir comment la diffusion d’une partie d’entre elles a façonné la représentation collective de la Seconde Guerre mondiale et de la Shoah.;Pré-publication, Document de travail;200918552F;"Valérie;Alexandre;Vanessa";"Pozner;Sumpf;Voisin";;;;2015-06-01;;Evènement;https://hal.archives-ouvertes.fr/hal-01260263;;hal-01260263;oai:HAL:hal-01260263v1;"Holocaust;USSR;cinema;records;trials;Humanities and Social Sciences/History"
